label,narasi
1,"Menteri Koordinator Bidang Kemaritiman Luhut Binsar Panjaitan menuturkan, saat ini meskipun Gunung Agung berstatus awas, tidak ada batu-batuan yang keluar dari gunung setinggi 3.031 mdpl tersebut.
“Tidak ada lemparan batu-batuan, sampai hari ini belum ada"
0,"saya tidak tahu, saya cuma share"
0,"Dituduh Menistakan Agama, Walikota Risma dilaporkan ke Polisi"
1,"Saya tidak mengerti sepenuhnya. Mitra Kukar yg membuat kesalahan, tapi kenapa sanksinya malah menguntungkan Bayangkara FC?.
Laga Mitra Kukar vs Bayangkara tetaplah laga imbang, karena secara real skors 1-1. Toh di pihak Mitra Kukar memainkan pemain yg seharusnya tidak boleh bermain, ya sanksinya harusnya hanya berimbas ke Mitra Kukar saja kan?
Turut prihatin buat Bali United dan para pecintanya, peluang juara yg sudah di depan mata jadi menguap begitu saja…
Bu Susi, tolong tenggelamkan saja PSSI ini….karena penyakitnya ternyata tidak sembuh-sembuh…”"
1,"Setelah 22 tahun melakukan penelitian, akhirnya Harvard University menambah temuan betapa bahayanya Air Mineral yang mengandung Flourida yang saat ini juga terdapat dalam Air Mineral seperti Aqua kepunyaan Danone, tidak hanya Aqua saja yang kini sahamnya dibeli Danone juga mengandung Zat Flourida.. ."
1,"BANSER SEMOGA DIBERI HIDAYAH.
Demi nasi bungkus, kami rela mengangkat salib, menjaga Gereja, ikut dibaptis, menggadaikan aqidah.
Karena kami lapaaarr ??"
0,Izin share lur….. Aksi demo membela sahabat driver yg terancam 4 tahun penjara…..”
1,Penyalahgunakan Nama CNN Indonesia Dalam Beberapa Telegram Chat
0,Polemik IP address server baladacintarizieq.com
1,"MY ROTI adalah KLONINGNYA
 SARI ROTI
 Uhuuyyyy……. berubah penampilan ni yeeee ????”"
0,"Gubernur DKI Jakarta Basuki Tjahaja Purnama (Ahok) berhasil meloloskan diri dari hadangan ratusan warga Penjaringan Jakarta Utara, yang sudah menunggu kehadirannya sejak 15:00 WIB."
1,"It’s an insect spy drone for urban areas, already in production, funded by the US Government. It can be remotely controlled and is equipped with a camera and a microphone. It can land on you, and it may have the potential to take a DNA sample or leave RFID tracking nanotechnology on your skin. It can fly through an open window, or it can attach to your clothing until you take it in your home"
1,"Ketika Habib Rizieq menyangkal semua pembicarannya, dan menuduh Yusril membuat kebohongan, tak banyak hal yang dilakukannya. Cukup berpose dan ketemu dengan peluru kendali antar benua bernama “Firza”,"
1,"“Hari ini, dua matahari muncul di perbatasan antara Amerika Serikat dan Kanada, satu adalah matahari asli dan yang lainnya adalah bulan. Fenomena ini disebut “Lunar Hunter” dan hanya terjadi ketika bumi mengubah porosnya. Bulan dan matahari lahir pada saat yang bersamaan, dan bulan memantulkan sinar matahari dengan intensitas yang kuat, mengingatkan kita pada matahari kedua. Bagikan ini! sangat cantik! ! !"
1,"Besok Selasa 26 Mei 2020 Palembang PSBB batas operasional di jalan adalah jam 14.00 WIB, lewat dari jam tersebut semua jalan ditutup. Semua aktivitas, baik berjalan kaki, berkendaraan, berkantor, berjualan, dan lain-lain HARUS DIHENTIKAN. Pelanggaran terhadap hal di atas akan dikenakan sanksi.Beritahu sanak saudara dan teman2 kita"
1,Di Amerika sudah terjadi penjarahan di mana2. Akankah ini juga terjadi di Indonesia ?
1,Innaa lilllaahi….. angin puting beliung menerjang Sukabumi…. semoga tidak ada korban jiwa…
1,"In an era of #coronavirus in China, money is no longer the best thing in the world."
1,Udah mulai terang2an larangan bersholawat
1,"JOKOWI FAKE AND AUTHORITARY PRESIDENT OF RRC COMMUNISTS,INDONESIA BRANCH INTERNATIONAL"
1,"Strategi 01 adalah tempatkan org2 bermasalah diposisi strategist utk kecurangan ,Jika melawan diancam proses hukum berjalan"
1,"Profesor Gabe Bin Abdulah yang berasal dari Amerika latin ini kagum kepada pendukung Prabowo di karnakan Mereka tidak pernah menyerah dalam melawan kecurangan ini,beliau juga berkata bahwa beliau siap membantuk paslon 02 dengan memberikan dana sebesar 2Juta US dollar untung kepentingan Paslon 02 dalam sidang MK tentang kecurangan paslon 01,Mari semua kita sebarkan tagar:#GabeBinAbdulah02 dan sebarkan post ini biar paslon 01 tau bahwa orang luar saja tahu bahwa paslon 02 adalah orang yg jujur dan di hormati bahkan oleh orang luar"
0,"22:15
01/05/2019
Hasil C1 PLENO TPS
kenapa jadi berbeda dengan hasil scsn C1 situng kpu..??"
1,"Photo asli RA Kartini ketika menjadi santri Kyai Saleh Darat. Tidak memakai konde dan berkebaya. Foto RA Kartini yang berkonde dan berkebaya versi Belanda akan terus dikeluarkan oleh kaum sekuler agar RA Kartini tetap dikenang sebagai perempuan yang tak mau berjilbab,"
1,PRIA MISTERI BERKUMIS
1,"Berdasarkan Notulen Rapat Direktorat Pembendaharaan Kementrian Keuangan Republik Indonesia Tanggal 7 Mei 2018 tentang Pembayaran THR dan Pensiunan ke-13 tahun 2018 baik PT.Asabri (Persero) dan PT.Taspen (Persero), bersama ini disampaikan sebagai berikut: [...]"
0,"Polri Bongkar Grup “The Family MCA”, Sindikat Penyebar Isu Provokatif"
1,Produk-Produk Bumbu Penyedap Masakan Mengandung Babi
0,Nama Meikarta diambil Dari Tragedi Mei Jakarta 98
1,"Pakar IT No.1 Dubai Mengatakan Chat HRS-FIRZA 100% Palsu (Fake), Begini Penjelasannya…."
1,Selebaran dengan narasi yang mengatakan jika jadwal seleksi penetapan SK CPNS Telah dirilis
1,"Pegawai dilingkungan istana mulai resah, karena sholat di masjid baiturahman tidak diperbolehkan kecuali sholat jumat."
1,"Sangat biadab & masih terus berlangsung hingga kini, tapi dunia diam seribu bahasa. Itulah kalau Islam yg menjadi korban. Seakan pembantaian terhadap Muslim adalah satu keniscayaan."
1,Saya tahu PERSIS karena tinggal di Australia #dagingbeku diexpor karena disini gada yg mau. Australia masih melegalkan penggunaan hormon pemacu pertumbuhan ternak yg dilarang di eropa karena diduga memicu kanker #JokowiDagingBeku
1,"Apresiasi keberhasilan pengungkapan tindak pidana pembunuhan terencana ini.
 Kalo sudah TNI POLRI gabung..
 Dalam lubang semutpun kalian bersembunyi akan di gali..
 Rasa kan kalian hukuman pembunuhan berencana terhadap penjaga keamanan negara dan rakyat Indonesia.
 Alhmdulillah Akhirnya Tertangkap juga….
 Pelaku Pembunuhan dgn Modus Operandi Gantung diri terhadap SERDA RUSDI, BABINSA KORAMIL 1413/05 KABAENA, KODIM 1413/BUTON, Provinsi Sulawesi Tenggara telah Tertangkap oleh Gabungan TNI – POLRI.
 Pelaku Pembunuhan Berjumlah 3 Orang, untuk Penyebab terjadinya Pembunuhan terhadap SERDA RUSDI, masih didalami lebih lanjut.
 HIPAKAD Povinsi Kalimantan Tengah
 Turut berduka Cita semoga arwah beliau di lapangkan."
1,"ADA POHON NATAL DI LOGO SUMBAR Sumatera Barat adalah provinsi yang sangat religius dimana Jokowi hanya dapat 14% suara saja disana dan 50% kursi DPRD dikuasai oleh Gerindra, PKS dan PAN (partai2 Tuhan kata mbah Amin). Tapi apa yang terjadi Sodara? Di lambang daerah Sumbar ternyata ada simbol Pohon Natal. Harusnya kan pohon korma. Atau ya setidaknya pohon pisang jangan pohon cemara, kata ustadz balonku ada lima. Takbir !!! Rapatkan barisan, tegakkan kebenaran…… Salam Baper"
1,"Lagu “corona” dr Bimbo.. dulu hanya dianggap sbg lagu.. ternyata skrg terbukti.. Lagu 30 th yl jadi kenyataan sekarang, luar biasa…Subhanallah"
1,"Utk sementara jngan lewat depan *Toko Spectra* pangarangan.. karena cina depan toko spectra yg jual elektronik udah *odp corona* dia habis dating dr *singapura* karena berobat…..dan dtetapkan odp oleh *Dinkes Sumenep* utk menghindari kejadian bs terjangkitnya penyakit corona mending jngn lewat sana dulu, info A1 dr *Kalebun pangarangan*."
1,Sis and Broo. Avoid RS Premier Bintaro dlu ya. Lg kena lockdown. 19 tenaga medis positif terkena covid19
0,"Coronavirus adalah keluarga besar virus yang dapat menyebabkan penyakit pada hewan atau manusia. Pada manusia, beberapa coronavirus diketahui menyebabkan infeksi pernafasan mulai dari flu biasa hingga penyakit yang lebih parah seperti Middle East Respiratory Syndrome (MERS) dan Severe Acute Respiratory Syndrome (SARS). Virus corona yang paling baru ditemukan menyebabkan penyakit coronavirus COVID-19."
1,"A powerful explosion occurred in Wuhan.The Chinese government is hiding this information.Coronavirus
 
 (Sebuah ledakan dahsyat terjadi di Wuhan. Pemerintah Cina menyembunyikan informasi ini. Koronavirus)"
1,"DUSUN LOPANG, DRIYOREJO, GRESIK"
1,"Ustadz Yusuf Mansur angkat bicara, beliau mengatakan secara umum, perceraian, tidak diinginkan dalam islam."
1,"madinah dilanda gempa, dajjal sudah keluar dari persembunyiannya? ]
 gempa berkekuatan 2, 5 skala richter menyerang sebelah barat madinah kemarin, 16 januari 2018. tetapi getaran gempa yang lemah, tidak menimbulkan kehancuran serupa dilaporkan khaleej times"
1,"Baru dpt info, sorry kalo telat ngabarinnya, Iran pkl 17.30 ba’da magrib mndapati gempa dan gerhana,dan sesuatu bnyi ganjil lgi sprti ngauman raksasa yg kdua kalinya dri bwah dasar lautan samudra pasifik, mnurut Para ULAMA, itu suara dajjal yg brusaha naik kedunia. oleh sbab itu kita senantiasa tdk brhenti adzan dan shalat. siapa yg membaca ini tlong sbarkan ke-20 orng,jngan DIPERMAINKAN!"
1,"udzu billahi Minas syaithonir rojiim… TAMPAK Terlihat di parkiran gedung DPR … Ternyata benar2 terjadi jin ikut hadir serta dalam agenda pelantikan SAUDARA mereka JOKOWI-MA’RUF bersyukurlah kalian Wahai bangsa jin pd Allah, krn untuk suatu hikmah yg besar, Allah sembunyikan kalian bangsa JIN Dari pandangan mata bangsa Manusia"
1,"LUTFI ALFIANDI,,,,FOTOMU MENGGUNCANG DUNIA,,,
 BAHKAN SAMPAI DI GEDUNG #PBB ,,, YANG KEMUDIAN MEMINTA INDONESIA UNTUK MEMBERI RUANG UNTUK REMAJA DALAM MENYAMPAIKAN ASPIRASI, DAN MENGHIMBAU UNTUK TIDAK MENAHAN PENDEMO LEBIH DARI 24 JAM,,"
1,Di bandara terminal 3 sukarno hata sdh terpasang kilat Cina air line selamat datang Cina di Indonesia
1,"Separah ini kah potret negeriku saat ini??
Lahan TNI AL Surabaya mau dieksekusi lewat pengadilan oleh pengembang cina.. waduuhh betapa konyolnya negara ini…"
1,"Souna kehilangan aneuk dara, bajo kejadian di sp dama, jitiek lam moto, jino kajiba u puskesmas Lhoksukon.Aceh"
1,"Iring2ngan Suku BADUI Berangkat Kejakarta Tanpa Alas Kaki ..
Apa Yg ingin Mereka Bela Sebab Selama Ini Hidup Mereka Mandiri Tanpa Bantuan Pemerintah Biarpun Diberikan Mereka Tolak …."
1,"Husni Kamil Manik Aja Dimatiin Buat Nutupin Fakta…
Apalagi Cuma Sekelas Petugas KPPS. Nyawanya Murah Meriah…
Demokrasi Genosida !!!"
1,"Bukannya kita mau ini, kalau kita memilih Prabowo itu kan kita pikirkan nasib agama kita anak-anak kita, walaupun kitanya tidak menikmati, 5 tahun 10 tahun yang akan datang ini, apakah kita mau kalau pelajaran agama di sekolah dihapuskan oleh Jokowi bersama menteri-menterinya"
1,Anggota Panwaslu dan KPU Buka Belang Lembaganya Dalam Forum Rapat
1,“Sore tadi ada awan sedang berdoa.. Semoga yg membagikan kuasa Allah ini besok pagi rezekinya berlimpah aamiin..”
0,"Atas isu terjadi kelangkaan Bahan Bakar Minyak (BBM) bersubsidi jenis solar di wilayah Solo Raya dan Daerah Istimewa (DI) Yogyakarta, PT. Pertamina akhirnya memberikan klarifikasi."
1,Wirr… kamu dimana Wiranto
1,RUMAH SAKIT JIWA KECEBONG
0,Satu orang tewas dan tiga orang
1,"Terima kasih Tuhan;
 Untuk acara Paskah di Monas,
 Minggu 1 April 2018;
 Jam 04:00-07:30 WIB pagi;
 Oleh anugerah dan kasih Tuhan, telah mendapat:
 1. Dukungan dari 6 Aras Gereja di wilayah DKI (PGI,PGLII, PGPI, PBI, Gereja Ortodoks, Komisi HAAK Keuskupan Agung Jakarta);
 2. Ijin Penggunaan tempat, dilapangan Monas
 3. Ijin penyelenggaraan dari Polda Metro,
 3. Jaminan pengamanan dari Kodam dan Garnisun
 Selamat Paskah semua;
 YESUS SUDAH BANGKIT !!"
1,"Katanya siap dipanggil Polisi tapi koq minta maaf lewat sms. Minta laporan jangan diteruskan
 haha.. Sekjen Milenial partai Norak @AntoniRaja
 kamu kek layangan singit. Kemana aja nyasar gak jelas. #Kampungan"
0,"Istrinya Sandi dan istrinya Derek Maras adalah kakak adik. Ini bisnis keluarga pakai tangan pemerintah Jakarta. Yang gede-gede gini gak ada yang ngeramein karena semua sibuk dengan lipstrik, gaya Sandi terbang dan remeh temeh lain yan dibuat untuk menutupi bancakan keluarga dan kroni.”"
1,ANIES KALAP!!! MENGANGGAP DIRINYA SEKELAS NABI NUH
1,Ketua KPUD Depok Ditetapkan Tersangka Korupsi Anggaran Pilkada Depok
0,"Masjid Quwwatul Islam, Mataram No.1 Suryatmajan, Danurejan, Yogyakarta dirusak orang yang mengaku anggota PDI. Kedatangan orang tersebut mengagetkan 5 orang yang tidur di dalam Masjid tersebut sebab mereka langsung dilempari batu....."
1,"1. Pertanyaan dari akun Raffi Duriyat Banten,
 2. Postingan di Fanbase Shooting Volleyball pada tanggal 7 September 2017 dengan url https://www.facebook.com/shootingvolleyballvideos/photos/a.1005517759583010.1073741828.750787095056079/1079892938812158/?type=3&theater 
 3. akun Google Plus Grup Rashtriya Swayamsevak Sangh (RSS) yang diposting oleh akun rajesh sharma pada tanggal 11 September 2017 dengan alamat urlnya: https://plus.google.com/106716474462314…/posts/dEjVWCu5Zyz)."
1,Anies – Sandi dituduh Telat Datang Dalam Acara Rapat Pleno
1,"Bagaimana cara mengetahui bahwa AKUN anda TIDAK PERNAH di HACK?
 Caranya cukup mudah loh :
 *Cukup ketikan @ [ 4 : 0 ] tanpa spasi pada kolom komentar
 *Jika yang keluar adalah nama “Mark Zuckerberg” artinya akun anda aman2 saja
 *Jika yang muncul nama lain, maka akun anda harus di setting ulang keamanannya (ubah password, dll)"
0,Di Turkey juga ada brand 212
1,Beredar foto-foto yang menyebutkan adanya perbudakan yang dilakukan pemerintah Indonesia terhadap para masyarakat di papua barat. info hoax tersebut beredar di akun media sosial Facebeook.
0,"Innalillahi wa inna ilaihi rojiun
 
 Kabar duka dari Negeri Tercinta
 
 Hari ini, ABI Ormas Syiah mengadakan Muktamar II dikantor Kementerian Agama RI..?"
1,Tahun ini gini amat yaa SPI ampe 87M ?? #UNDIP
1,Teman2x semua kasus covid +19 di jakarta masih sangat banyak. Per hari ini ruang isolasi covid di mitra gading full 23 dengan kondisi yg sedang sampe berat. Setiap ada belasan pasien covid yg positif dan setiap hr dr puskesmas gading ngerujuk 10 an pasien ke wisma atlet.
1,Dilansir dari Liputan6 bahwa Mark Zuckerberg ancam tutup Facebook Di Indoensia karena kerap dibully netizen!
1,"Kamis Besok, FPI-PA 212 DEMO DEPAN DPR RI Stok makanan di rumah menipis Lumayan dapat nasi bungkus+15.000"
1,"Mon tak mateh yah ken esuntik mateh le pas epositif aghi corona (Kalau tidak meninggal pasiennya disuntik mati. Lalu dikatakan karena korona), Karena bagi para dokter korona itu uang"
1,Mati coved 19 peti tk boleh di bukak…Sesudah di bukak peti nya organ tubuh nya habis di ambil..hati” kepada kluarga nya yang meninggal di RS cek dulu mayat nya
1,"Assalamualaikum..salam rindu selalu.. Kisah pilu dari ITALY IBU nya meninggal pasien COVID-19 .Kakak terpaksa bohong kepada sang adik ketika adik bertanya “Mama dimana?Kakaknya sambil nangis peluk adiknya yang polos dan berkata IBUNYA DI LANGIT… Selama di isolasi ibunya tidak kembali dan tidak di perbolehkan kunjungan, Sampai meninggal Ibu dan anak ini tidak bertemu. anak ini selalu tanya Mama dimana? Dilangit tapi ngak datang. Pesan untuk kita. Selagi masih hidup sayangilah mereka peluk mereka, Hub mereka,jagai mereka. Ingat kita hidup bukan sendirian, kita semua punya keluarga, maka lindungilah keluarga kita spy selamat dr virus corona."
1,Betul kata orang dulu…… Buah kalau jatuy tax kan jauh pohonya….
1,NGUTANG BISA SAMPAI RIBUAN TRILIUN.. TAPI TAK MAMPU BAYAR HUTANG KE PEMPROV DKI YANG HANYA 5 TRILIUN BETAPA BOBROKNYA KEUANGAN NEGERI INI…
1,Ya allah terjadi pembuangan mayat. Tempat pembuangan masih diselidiki oleh aparat kepolisian. #dirumahsaja #covid19 #viral”.
1,Data menunjukkan ACEH hanya 1 korban. Gak bisa melawan ketetapan Allah dgn Akal akalan manusia. Datangi Rumah Allah.
1,Akhirnya ketangkap jg biang penyebar virus corona & agent TKA CHINA ini…
1,"Sejak Senin (16/3/2020), Perdana menteri Italia Giuseppe Conte telah mengumumkan untuk mengambil kebiajakan lockdown"
1,"Mulai besok, jum’at 20 maret 2020 semua pasar wilayah kodya tutup serentak slama minimal 3 hari kedepan krn ada penyemprotan.
 
 Sumber : PD Pasar Cirebon"
1,"Barusan dishare dari group faskes rs sedepok, baru Suspek, masih diteliti lebih lanjut.
 
 Toraknya si pneumonia mirip tapi masih tunggu pemeriksaan lebih lanjut.
 
 Org Pancoran Mas. Dia abis dr Cina. Dia MCU ke Permata. Tp dh di isolasi kyna, tapi dah dikarantina infonya penelitian lebih lanjut."
1,Jangan beli daging sapi dulu untuk sebulan Karena sapi sapi yang tersambar petir di alak mau dijual ke pasar.. Kondisi sapi semua bangkai. Terimakasih. Tolong infokan ke semua saudara muslim. Terimakasih
1,"Kecewa Tak Jadi Menteri, Grace Natalie: Padahal Saya Pintar Kupas Buah Salak”"
1,"Pekenalkan, telah dilantik di istana … Marsekal Pertama TNI Margono alias Chen Ke Cheng alias Chin kho Syin.Dia menjabat sebagai Direktur di Badan Intelijen Strategis (BAIS) TNI. Ini artinya … segala rahasia TNI Tlh diserahkan padanya oleh rezim. Mau dibawa kemana negeri ini ???
 Kita siap2 Jihad Fi Sabillah !!!"
1,"kata-kata terakhir mbah Maimoen Zubair bilang sama murid2nya,
 
 *Ndok habaib itu jangan dikatai-katai, darah mereka ada darah rasulullah, habib Rizieq itu wali, jangan dimusuhi, coba saya tanya siapa yg bisa panggil 7 juta orang di monas kalo bukan wali.*"
1,"Terrorist attack in Algeria, which fails to work because of the pilot’s immense skill"
1,"Yg paling darurat jika sdh sampai tahap hipo mesti disetubuhi. Gw pernah ada kasus cwek hipotermia hampir meninggal di gunung Rinjani, segala cara udh dicoba tpi cewek ini gak membaik, akhirnya ada anak mapala yg berpengalaman yg nyaranin untuk menyetubuhi cewek ini agar suhu tubuhnya hangat, akhirnya salah satu tman dkatnya cowoknya menyetubuhi cewek trsbt. Yg lucunya kami ada 20 org nungguin di luar tenda smbil nunggu si cowok melakukan itu, sambil mnum kopi. Alhamdulillah stelah itu cewek itu terselamatkan."
1,"Tiba di Den Haag, Prabowo ajukan gugatan ke Mahkamah Internasional MMA-UFC"
0,Rapat UAS dg TV ONE yang sudah dibayar oleh PRABOWO utk mengkondisikan Dukungannya utk pasangan PAS tidak terlepas dari peran KARNI ILYAS . UAS Mendapatkan dana Milyaran Rupiah dari Prabowo yang diambil dananya di AYANA MID PLAZA untuk bangun ISTANA MEGAH #UASDibayarPrabowo
0,Ternyata Kompol Novel Baswedan Politikus Binaan Gerindra
1,"Ini @prabowo kasar sekali menegur ulama & tokoh masyarakat di Sumenep Madura, panggil ‘You You’ segala, kalau mau negur pake lah cara yg baik, ini kejadian di Ponpes Assadad Sumenep 26 Feb #PrabowoRajaTega"
1,Chek and Richek
1,"Bayi ini lahir dlm keadaan buta dan perlu $200,000 untuk perawatannya smp dia bisa melihat kembali. Anda tidak perlu mendonasi satu senpun, tp pihak whatsapp akan mengumpulkan dana setiap kali gambr ini dibagikan.
 Silahkan bagikan"
1,"Seruan Habib Rizieq kepada umat muslim se-Indonesia untuk segera mencabut dukungan kepada Prabowo-Sandi, karena bersedia menerima dukungan dari “PKI”! #CakIminMenangkanJokowi"
